year,state_fips,state_abbr,state_name,party_detailed,party_simplified,votes,total_votes,vote_pct,vote_share_of_total,candidate_examples,writein_count,democratic_votes_state,republican_votes_state,two_party_total_votes,two_party_vote_share,two_party_vote_pct
2012,34,NJ,New Jersey,DEMOCRAT,DEMOCRAT,2122786,3638499,58.34,0.5834235491063761,"OBAMA, BARACK H.",0,2122786,1478088,3600874,0.5895196555058577,58.95
2012,34,NJ,New Jersey,LIBERTARIAN,LIBERTARIAN,21035,3638499,0.58,0.00578123011714446,"JOHNSON, GARY",0,2122786,1478088,3600874,,
2012,34,NJ,New Jersey,AMERICAN THIRD POSITION,OTHER,664,3638499,0.02,0.0001824928356445886,"MILLER, MERLIN",0,2122786,1478088,3600874,,
2012,34,NJ,New Jersey,CONSTITUTION PARTY,OTHER,2063,3638499,0.06,0.0005669920480945576,"GOODE, VIRGIL HAMLIN, JR.",0,2122786,1478088,3600874,,
2012,34,NJ,New Jersey,GREEN,OTHER,9886,3638499,0.27,0.0027170544776843417,"STEIN, JILL",0,2122786,1478088,3600874,,
2012,34,NJ,New Jersey,JUSTICE,OTHER,1723,3638499,0.05,0.00047354692140907554,"ANDERSON, ROSS CARL """"ROCKY""""",0,2122786,1478088,3600874,,
2012,34,NJ,New Jersey,NSA DID 911,OTHER,1024,3638499,0.03,0.00028143473448804027,"BOSS, JEFFERY",0,2122786,1478088,3600874,,
2012,34,NJ,New Jersey,SOCIALISM AND LIBERATION PARTY,OTHER,521,3638499,0.01,0.0001431909147151064,"LINDSAY, PETA",0,2122786,1478088,3600874,,
2012,34,NJ,New Jersey,SOCIALIST WORKERS,OTHER,709,3638499,0.02,0.00019486057300002006,"HARRIS, JAMES",0,2122786,1478088,3600874,,
2012,34,NJ,New Jersey,REPUBLICAN,REPUBLICAN,1478088,3638499,40.62,0.4062356482714438,"ROMNEY, MITT",0,2122786,1478088,3600874,0.4104803444941423,41.05
2012,35,NM,New Mexico,DEMOCRAT,DEMOCRAT,415335,783758,52.99,0.5299276052046678,"OBAMA, BARACK H.",0,415335,335788,751123,0.5529520464690869,55.3
2012,35,NM,New Mexico,LIBERTARIAN,LIBERTARIAN,27788,783758,3.55,0.03545482151378359,"JOHNSON, GARY",0,415335,335788,751123,,
2012,35,NM,New Mexico,CONSTITUTION PARTY,OTHER,982,783758,0.13,0.0012529377690562648,"GOODE, VIRGIL HAMLIN, JR.",0,415335,335788,751123,,
2012,35,NM,New Mexico,GREEN,OTHER,2691,783758,0.34,0.0034334577765075445,"STEIN, JILL",0,415335,335788,751123,,
2012,35,NM,New Mexico,NEW MEXICO INDEPENDENT PARTY,OTHER,1174,783758,0.15,0.001497911345083559,,0,415335,335788,751123,,
2012,35,NM,New Mexico,REPUBLICAN,REPUBLICAN,335788,783758,42.84,0.4284332663909013,"ROMNEY, MITT",0,415335,335788,751123,0.44704795353091303,44.7
2012,36,NY,New York,DEMOCRAT,DEMOCRAT,4324228,7116784,60.76,0.6076098417487449,"OBAMA, BARACK H.",0,4324228,2223397,6547625,0.6604269487027739,66.04
2012,36,NY,New York,LIBERTARIAN,LIBERTARIAN,47092,7116784,0.66,0.006617033761316909,"JOHNSON, GARY",0,4324228,2223397,6547625,,
2012,36,NY,New York,CONSERVATIVE,OTHER,262035,7116784,3.68,0.03681929927900018,"ROMNEY, MITT",0,4324228,2223397,6547625,,
2012,36,NY,New York,CONSTITUTION PARTY,OTHER,6270,7116784,0.09,0.0008810159195501788,"GOODE, VIRGIL HAMLIN, JR.",0,4324228,2223397,6547625,,
2012,36,NY,New York,GREEN,OTHER,39856,7116784,0.56,0.005600282374735555,"STEIN, JILL",0,4324228,2223397,6547625,,
2012,36,NY,New York,OTHER,OTHER,64224,7116784,0.9,0.009024300863985755,BLANK VOTE/VOID VOTE/SCATTERING,1,4324228,2223397,6547625,,
2012,36,NY,New York,SOCIALISM AND LIBERATION PARTY,OTHER,2039,7116784,0.03,0.00028650581498609483,"LINDSAY, PETA",0,4324228,2223397,6547625,,
2012,36,NY,New York,WORKING FAMILIES,OTHER,147643,7116784,2.07,0.020745746955366358,"OBAMA, BARACK H.",0,4324228,2223397,6547625,,
2012,36,NY,New York,REPUBLICAN,REPUBLICAN,2223397,7116784,31.24,0.312415973282314,"ROMNEY, MITT",0,4324228,2223397,6547625,0.3395730512972261,33.96
2012,37,NC,North Carolina,DEMOCRAT,DEMOCRAT,2178391,4505372,48.35,0.48350968577067555,"OBAMA, BARACK H.",0,2178391,2270395,4448786,0.48965965096995,48.97
2012,37,NC,North Carolina,LIBERTARIAN,LIBERTARIAN,44515,4505372,0.99,0.009880427187810462,"JOHNSON, GARY",0,2178391,2270395,4448786,,
2012,37,NC,North Carolina,OTHER,OTHER,12071,4505372,0.27,0.002679246020084468,,1,2178391,2270395,4448786,,
2012,37,NC,North Carolina,REPUBLICAN,REPUBLICAN,2270395,4505372,50.39,0.5039306410214295,"ROMNEY, MITT",0,2178391,2270395,4448786,0.51034034903005,51.03
2012,38,ND,North Dakota,DEMOCRAT,DEMOCRAT,124966,322932,38.7,0.38697310888979725,"OBAMA, BARACK H.",0,124966,188320,313286,0.39888791711088273,39.89
2012,38,ND,North Dakota,LIBERTARIAN,LIBERTARIAN,5238,322932,1.62,0.016220133031102524,"JOHNSON, GARY",0,124966,188320,313286,,
2012,38,ND,North Dakota,CONSTITUTION PARTY,OTHER,1186,322932,0.37,0.0036725998042931637,"GOODE, VIRGIL HAMLIN, JR.",0,124966,188320,313286,,
2012,38,ND,North Dakota,GREEN,OTHER,1362,322932,0.42,0.004217606183345101,"STEIN, JILL",0,124966,188320,313286,,
2012,38,ND,North Dakota,OTHER,OTHER,1860,322932,0.58,0.005759726505889785,,1,124966,188320,313286,,
2012,38,ND,North Dakota,REPUBLICAN,REPUBLICAN,188320,322932,58.32,0.5831568255855722,"ROMNEY, MITT",0,124966,188320,313286,0.6011120828891173,60.11
2012,39,OH,Ohio,DEMOCRAT,DEMOCRAT,2827621,5580822,50.67,0.5066674765831987,"OBAMA, BARACK H.",0,2827621,2661407,5489028,0.5151405676924949,51.51
2012,39,OH,Ohio,LIBERTARIAN,LIBERTARIAN,49493,5580822,0.89,0.008868406840426016,"JOHNSON, GARY",0,2827621,2661407,5489028,,
2012,39,OH,Ohio,CONSTITUTION PARTY,OTHER,8151,5580822,0.15,0.0014605375337181513,"GOODE, VIRGIL HAMLIN, JR.",0,2827621,2661407,5489028,,
2012,39,OH,Ohio,GREEN,OTHER,18574,5580822,0.33,0.0033281835543222844,"STEIN, JILL",0,2827621,2661407,5489028,,
2012,39,OH,Ohio,INDEPENDENT,OTHER,12502,5580822,0.22,0.002240171788313621,"DUNCAN, RICHARD",0,2827621,2661407,5489028,,
2012,39,OH,Ohio,OTHER,OTHER,107,5580822,0.0,1.9172802859507075e-05,,1,2827621,2661407,5489028,,
2012,39,OH,Ohio,SOCIALIST,OTHER,2967,5580822,0.05,0.0005316421129360514,"ALEXANDER, STEWART",0,2827621,2661407,5489028,,
2012,39,OH,Ohio,REPUBLICAN,REPUBLICAN,2661407,5580822,47.69,0.47688440878422567,"ROMNEY, MITT",0,2827621,2661407,5489028,0.48485943230750506,48.49
2012,40,OK,Oklahoma,DEMOCRAT,DEMOCRAT,443547,1334872,33.23,0.3322768025698344,"OBAMA, BARACK H.",0,443547,891325,1334872,0.3322768025698344,33.23
2012,40,OK,Oklahoma,REPUBLICAN,REPUBLICAN,891325,1334872,66.77,0.6677231974301656,"ROMNEY, MITT",0,443547,891325,1334872,0.6677231974301656,66.77
2012,41,OR,Oregon,DEMOCRAT,DEMOCRAT,970488,1789270,54.24,0.54239326652769,"OBAMA, BARACK H.",0,970488,754175,1724663,0.5627116717874738,56.27
2012,41,OR,Oregon,LIBERTARIAN,LIBERTARIAN,24089,1789270,1.35,0.013463032409865476,"JOHNSON, GARY",0,970488,754175,1724663,,
2012,41,OR,Oregon,CONSTITUTION PARTY,OTHER,4432,1789270,0.25,0.002476987821849134,"CHRISTENSEN, WILL",0,970488,754175,1724663,,
2012,41,OR,Oregon,OTHER,OTHER,13275,1789270,0.74,0.007419226835525102,OTHER,0,970488,754175,1724663,,
2012,41,OR,Oregon,PACIFIC GREEN,OTHER,19427,1789270,1.09,0.010857500544914965,"STEIN, JILL",0,970488,754175,1724663,,
2012,41,OR,Oregon,PROGRESSIVE,OTHER,3384,1789270,0.19,0.0018912740950219923,"ANDERSON, ROSS CARL """"ROCKY""""",0,970488,754175,1724663,,
2012,41,OR,Oregon,REPUBLICAN,REPUBLICAN,754175,1789270,42.15,0.42149871176513326,"ROMNEY, MITT",0,970488,754175,1724663,0.43728832821252617,43.73
2012,42,PA,Pennsylvania,DEMOCRAT,DEMOCRAT,2990274,5742040,52.08,0.520768577021407,"OBAMA, BARACK H.",0,2990274,2680434,5670708,0.5273193400189182,52.73
2012,42,PA,Pennsylvania,LIBERTARIAN,LIBERTARIAN,49991,5742040,0.87,0.008706139281509708,"JOHNSON, GARY",0,2990274,2680434,5670708,,
2012,42,PA,Pennsylvania,GREEN,OTHER,21341,5742040,0.37,0.0037166233603388344,"STEIN, JILL",0,2990274,2680434,5670708,,
2012,42,PA,Pennsylvania,REPUBLICAN,REPUBLICAN,2680434,5742040,46.68,0.46680866033674445,"ROMNEY, MITT",0,2990274,2680434,5670708,0.4726806599810817,47.27
2012,44,RI,Rhode Island,DEMOCRAT,DEMOCRAT,279677,446049,62.7,0.627009588632639,"OBAMA, BARACK H.",0,279677,157204,436881,0.6401674597888212,64.02
2012,44,RI,Rhode Island,LIBERTARIAN,LIBERTARIAN,4388,446049,0.98,0.00983748422258541,"JOHNSON, GARY",0,279677,157204,436881,,
2012,44,RI,Rhode Island,CONSTITUTION PARTY,OTHER,430,446049,0.1,0.0009640196480655712,"GOODE, VIRGIL HAMLIN, JR.",0,279677,157204,436881,,
2012,44,RI,Rhode Island,GREEN,OTHER,2421,446049,0.54,0.005427654809224996,"STEIN, JILL",0,279677,157204,436881,,
2012,44,RI,Rhode Island,JUSTICE,OTHER,416,446049,0.09,0.000932632961849483,"ANDERSON, ROSS CARL """"ROCKY""""",0,279677,157204,436881,,
2012,44,RI,Rhode Island,OTHER,OTHER,1381,446049,0.31,0.0030960724046012883,,1,279677,157204,436881,,
2012,44,RI,Rhode Island,SOCIALISM AND LIBERATION PARTY,OTHER,132,446049,0.03,0.00029593161289454743,"LINDSAY, PETA",0,279677,157204,436881,,
2012,44,RI,Rhode Island,REPUBLICAN,REPUBLICAN,157204,446049,35.24,0.35243661570813967,"ROMNEY, MITT",0,279677,157204,436881,0.3598325402111788,35.98
2012,45,SC,South Carolina,DEMOCRAT,DEMOCRAT,865941,1964118,44.09,0.4408803340736147,"OBAMA, BARACK H.",0,865941,1071645,1937586,0.44691745295434626,44.69
2012,45,SC,South Carolina,LIBERTARIAN,LIBERTARIAN,16321,1964118,0.83,0.008309582214510534,"JOHNSON, GARY",0,865941,1071645,1937586,,
2012,45,SC,South Carolina,CONSTITUTION PARTY,OTHER,4765,1964118,0.24,0.0024260253202709817,"GOODE, VIRGIL HAMLIN, JR.",0,865941,1071645,1937586,,
2012,45,SC,South Carolina,GREEN,OTHER,5446,1964118,0.28,0.0027727458329896678,"STEIN, JILL",0,865941,1071645,1937586,,
2012,45,SC,South Carolina,REPUBLICAN,REPUBLICAN,1071645,1964118,54.56,0.5456113125586141,"ROMNEY, MITT",0,865941,1071645,1937586,0.5530825470456537,55.31
2012,46,SD,South Dakota,DEMOCRAT,DEMOCRAT,145039,363815,39.87,0.3986614075835246,"OBAMA, BARACK H.",0,145039,210610,355649,0.4078150086180476,40.78
2012,46,SD,South Dakota,LIBERTARIAN,LIBERTARIAN,5795,363815,1.59,0.01592842516113959,"JOHNSON, GARY",0,145039,210610,355649,,
2012,46,SD,South Dakota,CONSTITUTION PARTY,OTHER,2371,363815,0.65,0.006517048499924412,"GOODE, VIRGIL HAMLIN, JR.",0,145039,210610,355649,,
2012,46,SD,South Dakota,REPUBLICAN,REPUBLICAN,210610,363815,57.89,0.5788931187554114,"ROMNEY, MITT",0,145039,210610,355649,0.5921849913819525,59.22
2012,47,TN,Tennessee,DEMOCRAT,DEMOCRAT,960709,2458577,39.08,0.39075814993795194,"OBAMA, BARACK H.",0,960709,1462330,2423039,0.3964892847370595,39.65
2012,47,TN,Tennessee,CONSTITUTION PARTY,OTHER,6022,2458577,0.24,0.002449384338989586,"GOODE, VIRGIL HAMLIN, JR.",0,960709,1462330,2423039,,
2012,47,TN,Tennessee,GREEN,OTHER,6515,2458577,0.26,0.0026499068363528984,"STEIN, JILL",0,960709,1462330,2423039,,
2012,47,TN,Tennessee,INDEPENDENT,OTHER,23001,2458577,0.94,0.009355411687329703,,0,960709,1462330,2423039,,
2012,47,TN,Tennessee,REPUBLICAN,REPUBLICAN,1462330,2458577,59.48,0.5947871471993759,"ROMNEY, MITT",0,960709,1462330,2423039,0.6035107152629404,60.35
2012,48,TX,Texas,DEMOCRAT,DEMOCRAT,3308124,7993851,41.38,0.41383358283760857,"OBAMA, BARACK H.",0,3308124,4569843,7877967,0.41992102784893615,41.99
2012,48,TX,Texas,LIBERTARIAN,LIBERTARIAN,88580,7993851,1.11,0.011081017146804463,"JOHNSON, GARY",0,3308124,4569843,7877967,,
2012,48,TX,Texas,GREEN,OTHER,24657,7993851,0.31,0.0030844958206001087,"STEIN, JILL",0,3308124,4569843,7877967,,
2012,48,TX,Texas,OTHER,OTHER,2647,7993851,0.03,0.0003311295144230234,,1,3308124,4569843,7877967,,
2012,48,TX,Texas,REPUBLICAN,REPUBLICAN,4569843,7993851,57.17,0.5716697746805639,"ROMNEY, MITT",0,3308124,4569843,7877967,0.5800789721510639,58.01
2012,49,UT,Utah,DEMOCRAT,DEMOCRAT,251813,1017440,24.75,0.2474966582796037,"OBAMA, BARACK H.",0,251813,740600,992413,0.2537381110485252,25.37
2012,49,UT,Utah,LIBERTARIAN,LIBERTARIAN,12572,1017440,1.24,0.012356502594747602,"JOHNSON, GARY",0,251813,740600,992413,,
2012,49,UT,Utah,CONSTITUTION PARTY,OTHER,2871,1017440,0.28,0.0028217880169838024,"GOODE, VIRGIL HAMLIN, JR.",0,251813,740600,992413,,
2012,49,UT,Utah,GREEN,OTHER,3817,1017440,0.38,0.003751572574304136,"STEIN, JILL",0,251813,740600,992413,,
2012,49,UT,Utah,JUSTICE,OTHER,5335,1017440,0.52,0.005243552445353043,"ANDERSON, ROSS CARL """"ROCKY""""",0,251813,740600,992413,,
2012,49,UT,Utah,NO PARTY AFFILIATION,OTHER,393,1017440,0.04,0.0003862635634533732,,0,251813,740600,992413,,
2012,49,UT,Utah,OTHER,OTHER,39,1017440,0.0,3.833149866331184e-05,,1,251813,740600,992413,,
2012,49,UT,Utah,REPUBLICAN,REPUBLICAN,740600,1017440,72.79,0.727905331026891,"ROMNEY, MITT",0,251813,740600,992413,0.7462618889514748,74.63
2012,50,VT,Vermont,DEMOCRAT,DEMOCRAT,199239,299290,66.57,0.665705503023823,"OBAMA, BARACK H.",0,199239,92698,291937,0.6824725882639062,68.25
2012,50,VT,Vermont,LIBERTARIAN,LIBERTARIAN,3487,299290,1.17,0.011650907146914365,"JOHNSON, GARY",0,199239,92698,291937,,
2012,50,VT,Vermont,JUSTICE,OTHER,1128,299290,0.38,0.0037689197768051054,"ANDERSON, ROSS CARL """"ROCKY""""",0,199239,92698,291937,,
2012,50,VT,Vermont,OTHER,OTHER,2043,299290,0.68,0.006826155234053928,,1,199239,92698,291937,,
2012,50,VT,Vermont,SOCIALISM AND LIBERATION PARTY,OTHER,695,299290,0.23,0.0023221624511343512,"LINDSAY, PETA",0,199239,92698,291937,,
2012,50,VT,Vermont,REPUBLICAN,REPUBLICAN,92698,299290,30.97,0.3097263523672692,"ROMNEY, MITT",0,199239,92698,291937,0.3175274117360937,31.75
2012,51,VA,Virginia,DEMOCRAT,DEMOCRAT,1971820,3854489,51.16,0.5115645679621864,"OBAMA, BARACK H.",0,1971820,1822522,3794342,0.5196737668876448,51.97
2012,51,VA,Virginia,LIBERTARIAN,LIBERTARIAN,31216,3854489,0.81,0.008098609180101435,"JOHNSON, GARY",0,1971820,1822522,3794342,,
2012,51,VA,Virginia,CONSTITUTION PARTY,OTHER,13058,3854489,0.34,0.0033877382968274133,"GOODE, VIRGIL HAMLIN, JR.",0,1971820,1822522,3794342,,
2012,51,VA,Virginia,GREEN,OTHER,8627,3854489,0.22,0.0022381695731911546,"STEIN, JILL",0,1971820,1822522,3794342,,
2012,51,VA,Virginia,OTHER,OTHER,7246,3854489,0.19,0.0018798860238023768,,1,1971820,1822522,3794342,,
2012,51,VA,Virginia,REPUBLICAN,REPUBLICAN,1822522,3854489,47.28,0.4728310289638912,"ROMNEY, MITT",0,1971820,1822522,3794342,0.48032623311235517,48.03
2012,53,WA,Washington,DEMOCRAT,DEMOCRAT,1755396,3125516,56.16,0.5616339829967276,"OBAMA, BARACK H.",0,1755396,1290670,3046066,0.5762829827062185,57.63
2012,53,WA,Washington,LIBERTARIAN,LIBERTARIAN,42202,3125516,1.35,0.013502410481981215,"JOHNSON, GARY",0,1755396,1290670,3046066,,
2012,53,WA,Washington,CONSTITUTION PARTY,OTHER,8851,3125516,0.28,0.002831852404530964,"GOODE, VIRGIL HAMLIN, JR.",0,1755396,1290670,3046066,,
2012,53,WA,Washington,GREEN,OTHER,20928,3125516,0.67,0.0066958543805246875,"STEIN, JILL",0,1755396,1290670,3046066,,
2012,53,WA,Washington,JUSTICE,OTHER,4946,3125516,0.16,0.0015824587044187264,"ANDERSON, ROSS CARL """"ROCKY""""",0,1755396,1290670,3046066,,
2012,53,WA,Washington,SOCIALISM AND LIBERATION PARTY,OTHER,1318,3125516,0.04,0.00042169037048602533,"LINDSAY, PETA",0,1755396,1290670,3046066,,
2012,53,WA,Washington,SOCIALIST WORKERS,OTHER,1205,3125516,0.04,0.0003855363402394997,"HARRIS, JAMES",0,1755396,1290670,3046066,,
2012,53,WA,Washington,REPUBLICAN,REPUBLICAN,1290670,3125516,41.29,0.4129462143210913,"ROMNEY, MITT",0,1755396,1290670,3046066,0.42371701729378153,42.37
2012,54,WV,West Virginia,DEMOCRAT,DEMOCRAT,238269,670438,35.54,0.3553930415638732,"OBAMA, BARACK H.",0,238269,417655,655924,0.36325702367957263,36.33
2012,54,WV,West Virginia,LIBERTARIAN,LIBERTARIAN,6302,670438,0.94,0.009399825188906356,"JOHNSON, GARY",0,238269,417655,655924,,
2012,54,WV,West Virginia,MOUNTAIN PARTY,OTHER,4406,670438,0.66,0.0065718231961792144,"STEIN, JILL",0,238269,417655,655924,,
2012,54,WV,West Virginia,NO PARTY AFFILIATION,OTHER,3806,670438,0.57,0.0056768858567085995,,0,238269,417655,655924,,
2012,54,WV,West Virginia,REPUBLICAN,REPUBLICAN,417655,670438,62.3,0.6229584241943327,"ROMNEY, MITT",0,238269,417655,655924,0.6367429763204273,63.67
2012,55,WI,Wisconsin,DEMOCRAT,DEMOCRAT,1620985,3071434,52.78,0.5277616253515459,"OBAMA, BARACK H.",0,1620985,1410966,3031951,0.5346342998287241,53.46
2012,55,WI,Wisconsin,CONSTITUTION PARTY,OTHER,4930,3071434,0.16,0.001605113442125079,"GOODE, VIRGIL HAMLIN, JR.",0,1620985,1410966,3031951,,
2012,55,WI,Wisconsin,INDEPENDENT,OTHER,29383,3071434,0.96,0.009566541231229452,,0,1620985,1410966,3031951,,
2012,55,WI,Wisconsin,OTHER,OTHER,5170,3071434,0.17,0.001683252838901959,SCATTERING,0,1620985,1410966,3031951,,
2012,55,WI,Wisconsin,REPUBLICAN,REPUBLICAN,1410966,3071434,45.94,0.4593834671361976,"ROMNEY, MITT",0,1620985,1410966,3031951,0.4653657001712759,46.54
2012,56,WY,Wyoming,DEMOCRAT,DEMOCRAT,69286,250701,27.64,0.2763690611525283,"OBAMA, BARACK H.",0,69286,170962,240248,0.2883936598847857,28.84
2012,56,WY,Wyoming,LIBERTARIAN,LIBERTARIAN,5326,250701,2.12,0.02124443061655119,"JOHNSON, GARY",0,69286,170962,240248,,
2012,56,WY,Wyoming,CONSTITUTION PARTY,OTHER,1452,250701,0.58,0.005791759905225747,"GOODE, VIRGIL HAMLIN, JR.",0,69286,170962,240248,,
2012,56,WY,Wyoming,OTHER,OTHER,3675,250701,1.47,0.014658896454342025,BLANK VOTE; OVER VOTE,1,69286,170962,240248,,
2012,56,WY,Wyoming,REPUBLICAN,REPUBLICAN,170962,250701,68.19,0.6819358518713527,"ROMNEY, MITT",0,69286,170962,240248,0.7116063401152143,71.16
2016,01,AL,Alabama,DEMOCRAT,DEMOCRAT,729547,2123372,34.36,0.3435794575797364,"CLINTON, HILLARY",0,729547,1318255,2047802,0.3562585640603926,35.63
2016,01,AL,Alabama,LIBERTARIAN,LIBERTARIAN,44467,2123372,2.09,0.020941690857748902,"JOHNSON, GARY",0,729547,1318255,2047802,,
2016,01,AL,Alabama,GREEN,OTHER,9391,2123372,0.44,0.004422682412690758,"STEIN, JILL",0,729547,1318255,2047802,,
2016,01,AL,Alabama,OTHER,OTHER,21712,2123372,1.02,0.010225245505733333,,1,729547,1318255,2047802,,
2016,01,AL,Alabama,REPUBLICAN,REPUBLICAN,1318255,2123372,62.08,0.6208309236440906,"TRUMP, DONALD J.",0,729547,1318255,2047802,0.6437414359396074,64.37
2016,02,AK,Alaska,DEMOCRAT,DEMOCRAT,116454,318608,36.55,0.36550871290111986,"CLINTON, HILLARY",0,116454,163387,279841,0.4161434528893193,41.61
2016,02,AK,Alaska,LIBERTARIAN,LIBERTARIAN,18725,318608,5.88,0.05877128006829709,"JOHNSON, GARY",0,116454,163387,279841,,
2016,02,AK,Alaska,CONSTITUTION PARTY,OTHER,3866,318608,1.21,0.01213403304374027,"CASTLE, DARRELL L.",0,116454,163387,279841,,
2016,02,AK,Alaska,GREEN,OTHER,5735,318608,1.8,0.018000175764575906,"STEIN, JILL",0,116454,163387,279841,,
2016,02,AK,Alaska,NO PARTY AFFILIATION,OTHER,1240,318608,0.39,0.003891929895043439,"DE LA FUENTE, ROQUE """"ROCKY""""",0,116454,163387,279841,,
2016,02,AK,Alaska,OTHER,OTHER,9201,318608,2.89,0.02887874755185055,,1,116454,163387,279841,,
2016,02,AK,Alaska,REPUBLICAN,REPUBLICAN,163387,318608,51.28,0.5128151207753728,"TRUMP, DONALD J.",0,116454,163387,279841,0.5838565471106807,58.39
2016,04,AZ,Arizona,DEMOCRAT,DEMOCRAT,1161209,2573165,45.13,0.45127654075817136,"CLINTON, HILLARY",1,1161209,1252401,2413610,0.481108795538633,48.11
2016,04,AZ,Arizona,LIBERTARIAN,LIBERTARIAN,106327,2573165,4.13,0.041321485408048066,"JOHNSON, GARY",0,1161209,1252401,2413610,,
2016,04,AZ,Arizona,AMERICAN DELTA PARTY,OTHER,29,2573165,0.0,1.1270167284258879e-05,"DE LA FUENTE, ROQUE """"ROCKY""""",1,1161209,1252401,2413610,,
2016,04,AZ,Arizona,CONSTITUTION PARTY,OTHER,1058,2573165,0.04,0.0004111667926464102,"CASTLE, DARRELL L.",1,1161209,1252401,2413610,,
2016,04,AZ,Arizona,GREEN,OTHER,34345,2573165,1.33,0.013347375702685214,"STEIN, JILL",0,1161209,1252401,2413610,,
2016,04,AZ,Arizona,INDEPENDENT,OTHER,17473,2573165,0.68,0.006790470101995014,,1,1161209,1252401,2413610,,
2016,04,AZ,Arizona,NO PARTY AFFILIATION,OTHER,311,2573165,0.01,0.00012086282846222453,,1,1161209,1252401,2413610,,
2016,04,AZ,Arizona,WE THE PEOPLE,OTHER,12,2573165,0.0,4.663517496934709e-06,"TITTLE, SHEILA """"SAMM""""",1,1161209,1252401,2413610,,
2016,04,AZ,Arizona,REPUBLICAN,REPUBLICAN,1252401,2573165,48.67,0.4867161647232105,"TRUMP, DONALD J.",0,1161209,1252401,2413610,0.518891204461367,51.89
2016,05,AR,Arkansas,DEMOCRAT,DEMOCRAT,380494,1130635,33.65,0.33653124129360934,"CLINTON, HILLARY",0,380494,684872,1065366,0.35714862310229534,35.71
2016,05,AR,Arkansas,LIBERTARIAN,LIBERTARIAN,29829,1130635,2.64,0.026382519557593742,"JOHNSON, GARY",0,380494,684872,1065366,,
2016,05,AR,Arkansas,BETTER FOR AMERICA,OTHER,13255,1130635,1.17,0.011723500510774918,"MCMULLIN, EVAN",0,380494,684872,1065366,,
2016,05,AR,Arkansas,CONSTITUTION PARTY,OTHER,4613,1130635,0.41,0.004080008137020347,"CASTLE, DARRELL L.",0,380494,684872,1065366,,
2016,05,AR,Arkansas,GREEN,OTHER,9473,1130635,0.84,0.008378477581182256,"STEIN, JILL",0,380494,684872,1065366,,
2016,05,AR,Arkansas,INDEPENDENT,OTHER,3390,1130635,0.3,0.0029983151061129367,"KAHN, LYNN S.",0,380494,684872,1065366,,
2016,05,AR,Arkansas,PROHIBITION,OTHER,4709,1130635,0.42,0.004164916175423545,"HEDGES, JIM",0,380494,684872,1065366,,
2016,05,AR,Arkansas,REPUBLICAN,REPUBLICAN,684872,1130635,60.57,0.6057410216382829,"TRUMP, DONALD J.",0,380494,684872,1065366,0.6428513768977047,64.29
2016,06,CA,California,DEMOCRAT,DEMOCRAT,8753788,14181595,61.73,0.6172639960455788,"CLINTON, HILLARY",0,8753788,4483810,13237598,0.6612822054272989,66.13
2016,06,CA,California,LIBERTARIAN,LIBERTARIAN,478500,14181595,3.37,0.03374091560222951,"JOHNSON, GARY",0,8753788,4483810,13237598,,
2016,06,CA,California,GREEN,OTHER,278657,14181595,1.96,0.019649200248632117,"STEIN, JILL",0,8753788,4483810,13237598,,
2016,06,CA,California,OTHER,OTHER,120739,14181595,0.85,0.008513781418803738,,1,8753788,4483810,13237598,,
2016,06,CA,California,PEACE & FREEDOM,OTHER,66101,14181595,0.47,0.0046610413003614895,"LA RIVA, GLORIA ESTELLA",0,8753788,4483810,13237598,,
2016,06,CA,California,REPUBLICAN,REPUBLICAN,4483810,14181595,31.62,0.3161710653843943,"TRUMP, DONALD J.",0,8753788,4483810,13237598,0.3387177945727012,33.87
2016,08,CO,Colorado,DEMOCRAT,DEMOCRAT,1338870,2780220,48.16,0.48156980382847403,"CLINTON, HILLARY",0,1338870,1202484,2541354,0.5268333337268244,52.68
2016,08,CO,Colorado,LIBERTARIAN,LIBERTARIAN,144121,2780220,5.18,0.05183798404442814,"JOHNSON, GARY",0,1338870,1202484,2541354,,
2016,08,CO,Colorado,AMERICA'S PARTY,OTHER,710,2780220,0.03,0.00025537547388336176,"HOEFLING, TOM",0,1338870,1202484,2541354,,
2016,08,CO,Colorado,AMERICAN CONSTITUTION PARTY,OTHER,11699,2780220,0.42,0.004207940378818943,"CASTLE, DARRELL L.",0,1338870,1202484,2541354,,
2016,08,CO,Colorado,AMERICAN DELTA PARTY,OTHER,1255,2780220,0.05,0.00045140312637129436,"DE LA FUENTE, ROQUE """"ROCKY""""",0,1338870,1202484,2541354,,
2016,08,CO,Colorado,AMERICAN SOLIDARITY PARTY,OTHER,862,2780220,0.03,0.00031004740632036313,"MATUREN, MICHAEL A.",0,1338870,1202484,2541354,,
2016,08,CO,Colorado,APPROVAL VOTING PARTY,OTHER,337,2780220,0.01,0.0001212134291530886,"ATWOOD, FRANK",0,1338870,1202484,2541354,,
2016,08,CO,Colorado,GREEN,OTHER,38437,2780220,1.38,0.013825164915006726,"STEIN, JILL",0,1338870,1202484,2541354,,
2016,08,CO,Colorado,INDEPENDENT AMERICAN,OTHER,1096,2780220,0.04,0.00039421340757206266,"KOPITKE, KYLE KENLEY",0,1338870,1202484,2541354,,
2016,08,CO,Colorado,INDEPENDENT PEOPLE OF COLORADO,OTHER,872,2780220,0.03,0.00031364424398069217,"MALDONADO, JOSEPH ALLEN",0,1338870,1202484,2541354,,
